alert_id,screened_name,list_entry,score,date_of_birth,country,resolution,cause
alr_009554,Ana Garcia Lopez,Ana Garcia Lopez,0.8614,1990-07-21,VN,false_positive,apellido_frecuente
alr_009555,Kim Min Jun,Kim Min Jun,0.7868,1978-03-14,VN,false_positive,transliteracion
alr_009556,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9524,1985-11-02,CN,false_positive,otras
alr_009557,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7719,1990-07-21,CL,false_positive,sin_fecha_nacimiento
alr_009558,Chen Wei Wang,Wang Wei Chen,0.8545,,IN,false_positive,transliteracion
alr_009559,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8314,1978-03-14,CL,false_positive,sin_fecha_nacimiento
alr_009560,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9733,,KR,false_positive,apellido_frecuente
alr_009561,Rios Carlos Mendez,Carlos Mendez Rios,0.9151,,RU,false_positive,apellido_frecuente
alr_009562,Perez Gonzalez Juan,Juan Gonzalez Perez,0.7395,1990-07-21,VN,false_positive,transliteracion
alr_009563,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8514,,CL,false_positive,entidad_generica
alr_009564,Nguyen Van Minh,Nguyen Van Minh,0.9498,1985-11-02,CL,false_positive,entidad_generica
alr_009565,Carlos Mendez Rios,Carlos Mendez Rios,0.9445,1990-07-21,RU,false_positive,entidad_generica
alr_009566,Nguyen Van Minh,Nguyen Van Minh,0.8006,1978-03-14,IN,false_positive,apellido_frecuente
alr_009567,Min Jun Kim,Kim Min Jun,0.717,1990-07-21,EG,false_positive,otras
alr_009568,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8781,1990-07-21,EG,false_positive,otras
alr_009569,Mendez Rios Carlos,Carlos Mendez Rios,0.9617,1978-03-14,CN,false_positive,transliteracion
alr_009570,Kim Min Jun,Kim Min Jun,0.9298,1978-03-14,IN,false_positive,otras
alr_009571,Min Jun Kim,Kim Min Jun,0.9627,1978-03-14,IN,false_positive,entidad_generica
alr_009572,Kumar Patel Rajesh,Rajesh Patel Kumar,0.7429,1985-11-02,MX,false_positive,apellido_frecuente
alr_009573,Kim Min Jun,Kim Min Jun,0.8439,1990-07-21,VN,false_positive,transliteracion
alr_009574,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8148,,KR,false_positive,otras
alr_009575,Mendez Carlos Rios,Carlos Mendez Rios,0.7188,1978-03-14,EG,false_positive,otras
alr_009576,Carlos Mendez Rios,Carlos Mendez Rios,0.7492,1990-07-21,KR,false_positive,entidad_generica
alr_009577,Chen Wang Wei,Wang Wei Chen,0.8907,1985-11-02,KR,false_positive,transliteracion
alr_009578,Ana Garcia Lopez,Ana Garcia Lopez,0.7874,,KR,false_positive,otras
alr_009579,Nguyen Van Minh,Nguyen Van Minh,0.9527,,EG,false_positive,apellido_frecuente
alr_009580,Jun Min Kim,Kim Min Jun,0.7807,1978-03-14,CN,false_positive,entidad_generica
alr_009581,Kim Min Jun,Kim Min Jun,0.9449,1985-11-02,IN,false_positive,entidad_generica
alr_009582,Ivanova Olga Petrova,Olga Petrova Ivanova,0.8516,1978-03-14,IN,false_positive,apellido_frecuente
alr_009583,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8318,1985-11-02,MX,false_positive,transliteracion
alr_009584,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8166,1985-11-02,CL,false_positive,transliteracion
alr_009585,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8688,1985-11-02,EG,false_positive,otras
alr_009586,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8914,1978-03-14,KR,false_positive,transliteracion
alr_009587,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9006,1990-07-21,VN,false_positive,transliteracion
alr_009588,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8728,1990-07-21,IN,false_positive,transliteracion
alr_009589,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9151,,MX,false_positive,apellido_frecuente
alr_009590,Ivanova Olga Petrova,Olga Petrova Ivanova,0.9688,1978-03-14,CL,false_positive,sin_fecha_nacimiento
alr_009591,Carlos Mendez Rios,Carlos Mendez Rios,0.8116,1990-07-21,RU,false_positive,entidad_generica
alr_009592,Nguyen Van Minh,Nguyen Van Minh,0.9971,,RU,false_positive,apellido_frecuente
alr_009593,Silva Maria Costa,Maria Silva Costa,0.7837,1985-11-02,EG,false_positive,sin_fecha_nacimiento
alr_009594,Carlos Mendez Rios,Carlos Mendez Rios,0.8051,1978-03-14,CL,false_positive,transliteracion
alr_009595,Nguyen Minh Van,Nguyen Van Minh,0.9155,,RU,false_positive,transliteracion
alr_009596,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7641,,EG,false_positive,otras
alr_009597,Nguyen Van Minh,Nguyen Van Minh,0.9465,1990-07-21,CN,false_positive,apellido_frecuente
alr_009598,Wang Wei Chen,Wang Wei Chen,0.8712,1985-11-02,VN,false_positive,otras
alr_009599,Maria Silva Costa,Maria Silva Costa,0.8346,,VN,false_positive,entidad_generica
alr_009600,Hassan Ahmed Ali,Ahmed Hassan Ali,0.8924,,EG,false_positive,otras
alr_009601,Kumar Patel Rajesh,Rajesh Patel Kumar,0.7774,1985-11-02,MX,false_positive,apellido_frecuente
alr_009602,Patel Kumar Rajesh,Rajesh Patel Kumar,0.9388,,IN,false_positive,transliteracion
alr_009603,Wang Wei Chen,Wang Wei Chen,0.8411,1985-11-02,EG,false_positive,entidad_generica
alr_009604,Wang Wei Chen,Wang Wei Chen,0.7698,1985-11-02,IN,false_positive,apellido_frecuente
alr_009605,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7648,1990-07-21,CL,false_positive,otras
alr_009606,Hassan Ali Ahmed,Ahmed Hassan Ali,0.8945,1985-11-02,CN,false_positive,entidad_generica
alr_009607,Maria Silva Costa,Maria Silva Costa,0.7655,1990-07-21,CN,false_positive,apellido_frecuente
alr_009608,Jun Kim Min,Kim Min Jun,0.7613,1978-03-14,KR,false_positive,sin_fecha_nacimiento
alr_009609,Juan Perez Gonzalez,Juan Gonzalez Perez,0.9212,1978-03-14,MX,false_positive,transliteracion
alr_009610,Ana Garcia Lopez,Ana Garcia Lopez,0.9503,,EG,false_positive,apellido_frecuente
alr_009611,Costa Silva Maria,Maria Silva Costa,0.998,,VN,false_positive,transliteracion
alr_009612,Maria Silva Costa,Maria Silva Costa,0.9788,1990-07-21,CL,false_positive,sin_fecha_nacimiento
alr_009613,Nguyen Van Minh,Nguyen Van Minh,0.7102,1990-07-21,IN,false_positive,entidad_generica
alr_009614,Kim Min Jun,Kim Min Jun,0.8952,1978-03-14,KR,false_positive,sin_fecha_nacimiento
alr_009615,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7018,,RU,false_positive,sin_fecha_nacimiento
alr_009616,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8188,1978-03-14,VN,false_positive,apellido_frecuente
alr_009617,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9186,1985-11-02,VN,false_positive,transliteracion
alr_009618,Wang Wei Chen,Wang Wei Chen,0.8398,1990-07-21,CN,false_positive,entidad_generica
alr_009619,Wang Wei Chen,Wang Wei Chen,0.8302,1978-03-14,CN,false_positive,sin_fecha_nacimiento
alr_009620,Hassan Ahmed Ali,Ahmed Hassan Ali,0.8767,1990-07-21,EG,false_positive,apellido_frecuente
alr_009621,Wang Wei Chen,Wang Wei Chen,0.7615,1990-07-21,CL,false_positive,entidad_generica
alr_009622,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9708,1978-03-14,EG,false_positive,otras
alr_009623,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8247,,IN,false_positive,otras
alr_009624,Carlos Mendez Rios,Carlos Mendez Rios,0.8923,1990-07-21,KR,false_positive,transliteracion
alr_009625,Olga Petrova Ivanova,Olga Petrova Ivanova,0.9478,1978-03-14,KR,false_positive,apellido_frecuente
alr_009626,Kim Min Jun,Kim Min Jun,0.7259,1990-07-21,KR,false_positive,transliteracion
alr_009627,Ana Garcia Lopez,Ana Garcia Lopez,0.9707,1990-07-21,CN,false_positive,entidad_generica
alr_009628,Ana Garcia Lopez,Ana Garcia Lopez,0.9597,1978-03-14,CL,false_positive,sin_fecha_nacimiento
alr_009629,Wang Wei Chen,Wang Wei Chen,0.8238,1990-07-21,IN,false_positive,entidad_generica
alr_009630,Wang Wei Chen,Wang Wei Chen,0.7413,1985-11-02,KR,false_positive,sin_fecha_nacimiento
alr_009631,Silva Costa Maria,Maria Silva Costa,0.9773,,VN,false_positive,otras
alr_009632,Kim Min Jun,Kim Min Jun,0.7528,1990-07-21,MX,false_positive,otras
alr_009633,Carlos Mendez Rios,Carlos Mendez Rios,0.9417,1990-07-21,KR,false_positive,sin_fecha_nacimiento
alr_009634,Lopez Ana Garcia,Ana Garcia Lopez,0.9389,1978-03-14,CN,false_positive,transliteracion
alr_009635,Nguyen Van Minh,Nguyen Van Minh,0.8544,1985-11-02,CL,false_positive,entidad_generica
alr_009636,Ana Garcia Lopez,Ana Garcia Lopez,0.9591,1985-11-02,EG,false_positive,sin_fecha_nacimiento
alr_009637,Rios Carlos Mendez,Carlos Mendez Rios,0.8922,,CN,false_positive,apellido_frecuente
alr_009638,Patel Rajesh Kumar,Rajesh Patel Kumar,0.8902,1985-11-02,IN,false_positive,transliteracion
alr_009639,Kim Min Jun,Kim Min Jun,0.899,1978-03-14,KR,false_positive,transliteracion
alr_009640,Nguyen Van Minh,Nguyen Van Minh,0.757,1985-11-02,VN,false_positive,sin_fecha_nacimiento
alr_009641,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9133,1985-11-02,CL,false_positive,transliteracion
alr_009642,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9293,1978-03-14,KR,false_positive,transliteracion
alr_009643,Kim Min Jun,Kim Min Jun,0.8183,1985-11-02,RU,false_positive,sin_fecha_nacimiento
alr_009644,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9497,1985-11-02,KR,false_positive,entidad_generica
alr_009645,Petrova Olga Ivanova,Olga Petrova Ivanova,0.947,1985-11-02,VN,false_positive,transliteracion
alr_009646,Mendez Carlos Rios,Carlos Mendez Rios,0.8583,1990-07-21,MX,false_positive,sin_fecha_nacimiento
alr_009647,Nguyen Van Minh,Nguyen Van Minh,0.9612,1985-11-02,IN,false_positive,otras
alr_009648,Maria Costa Silva,Maria Silva Costa,0.8764,,KR,false_positive,transliteracion
alr_009649,Maria Silva Costa,Maria Silva Costa,0.8424,1990-07-21,MX,false_positive,apellido_frecuente
alr_009650,Rajesh Kumar Patel,Rajesh Patel Kumar,0.7466,1978-03-14,EG,false_positive,otras
alr_009651,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9466,,VN,false_positive,otras
alr_009652,Nguyen Van Minh,Nguyen Van Minh,0.8129,,VN,false_positive,apellido_frecuente
alr_009653,Nguyen Van Minh,Nguyen Van Minh,0.7023,1985-11-02,CL,false_positive,transliteracion
alr_009654,Wang Wei Chen,Wang Wei Chen,0.716,,CL,false_positive,apellido_frecuente
alr_009655,Rajesh Patel Kumar,Rajesh Patel Kumar,0.98,1978-03-14,EG,false_positive,apellido_frecuente
alr_009656,Wang Wei Chen,Wang Wei Chen,0.8596,1990-07-21,VN,false_positive,sin_fecha_nacimiento
alr_009657,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8139,,KR,false_positive,entidad_generica
alr_009658,Ana Garcia Lopez,Ana Garcia Lopez,0.7855,1985-11-02,CN,false_positive,apellido_frecuente
alr_009659,Mendez Rios Carlos,Carlos Mendez Rios,0.9052,1990-07-21,CN,false_positive,otras
alr_009660,Ana Garcia Lopez,Ana Garcia Lopez,0.8934,1985-11-02,EG,false_positive,apellido_frecuente
alr_009661,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8086,1985-11-02,MX,false_positive,otras
alr_009662,Nguyen Van Minh,Nguyen Van Minh,0.9317,1978-03-14,RU,false_positive,otras
alr_009663,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9506,1985-11-02,EG,false_positive,transliteracion
alr_009664,Kim Jun Min,Kim Min Jun,0.8134,1990-07-21,RU,false_positive,transliteracion
alr_009665,Carlos Mendez Rios,Carlos Mendez Rios,0.7859,1978-03-14,CL,false_positive,sin_fecha_nacimiento
alr_009666,Kumar Patel Rajesh,Rajesh Patel Kumar,0.8941,,CN,false_positive,entidad_generica
alr_009667,Carlos Mendez Rios,Carlos Mendez Rios,0.8246,1990-07-21,VN,false_positive,apellido_frecuente
alr_009668,Van Minh Nguyen,Nguyen Van Minh,0.9998,1990-07-21,CN,false_positive,transliteracion
alr_009669,Nguyen Van Minh,Nguyen Van Minh,0.7575,,CN,false_positive,transliteracion
alr_009670,Ana Garcia Lopez,Ana Garcia Lopez,0.7447,1990-07-21,RU,false_positive,apellido_frecuente
alr_009671,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9542,1990-07-21,RU,false_positive,otras
alr_009672,Wang Wei Chen,Wang Wei Chen,0.8904,,VN,false_positive,sin_fecha_nacimiento
alr_009673,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8818,1978-03-14,CN,false_positive,apellido_frecuente
alr_009674,Juan Gonzalez Perez,Juan Gonzalez Perez,0.84,1978-03-14,EG,false_positive,entidad_generica
alr_009675,Ana Garcia Lopez,Ana Garcia Lopez,0.8294,1978-03-14,RU,false_positive,entidad_generica
alr_009676,Wei Chen Wang,Wang Wei Chen,0.7035,,KR,false_positive,otras
alr_009677,Ana Garcia Lopez,Ana Garcia Lopez,0.7139,,RU,false_positive,transliteracion
alr_009678,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7119,1985-11-02,VN,false_positive,apellido_frecuente
alr_009679,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8951,1990-07-21,VN,false_positive,otras
alr_009680,Nguyen Van Minh,Nguyen Van Minh,0.8418,,IN,false_positive,apellido_frecuente
alr_009681,Van Nguyen Minh,Nguyen Van Minh,0.7016,1978-03-14,EG,false_positive,transliteracion
alr_009682,Rios Mendez Carlos,Carlos Mendez Rios,0.704,1978-03-14,RU,false_positive,otras
alr_009683,Perez Juan Gonzalez,Juan Gonzalez Perez,0.7106,1985-11-02,VN,false_positive,otras
alr_009684,Ana Garcia Lopez,Ana Garcia Lopez,0.7376,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_009685,Ahmed Hassan Ali,Ahmed Hassan Ali,0.869,1990-07-21,IN,false_positive,transliteracion
alr_009686,Costa Maria Silva,Maria Silva Costa,0.7899,1990-07-21,CL,false_positive,transliteracion
alr_009687,Nguyen Van Minh,Nguyen Van Minh,0.9944,1985-11-02,VN,false_positive,entidad_generica
alr_009688,Juan Perez Gonzalez,Juan Gonzalez Perez,0.8134,1990-07-21,CN,false_positive,entidad_generica
alr_009689,Maria Silva Costa,Maria Silva Costa,0.8689,1985-11-02,IN,false_positive,sin_fecha_nacimiento
alr_009690,Maria Silva Costa,Maria Silva Costa,0.8003,1978-03-14,IN,false_positive,otras
alr_009691,Ivanova Olga Petrova,Olga Petrova Ivanova,0.7677,1985-11-02,MX,false_positive,entidad_generica
alr_009692,Min Jun Kim,Kim Min Jun,0.7925,1985-11-02,MX,false_positive,apellido_frecuente
alr_009693,Kim Min Jun,Kim Min Jun,0.8985,1985-11-02,KR,false_positive,apellido_frecuente
alr_009694,Ana Lopez Garcia,Ana Garcia Lopez,0.8236,,CL,false_positive,otras
alr_009695,Wang Wei Chen,Wang Wei Chen,0.8529,1985-11-02,KR,false_positive,transliteracion
alr_009696,Wang Wei Chen,Wang Wei Chen,0.7554,1985-11-02,CL,false_positive,otras
alr_009697,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9713,,KR,false_positive,transliteracion
alr_009698,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7697,1990-07-21,EG,false_positive,transliteracion
alr_009699,Van Nguyen Minh,Nguyen Van Minh,0.922,1985-11-02,KR,false_positive,sin_fecha_nacimiento
alr_009700,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8711,1990-07-21,RU,false_positive,otras
alr_009701,Patel Kumar Rajesh,Rajesh Patel Kumar,0.9594,,IN,false_positive,sin_fecha_nacimiento
alr_009702,Maria Costa Silva,Maria Silva Costa,0.9468,1990-07-21,KR,false_positive,transliteracion
alr_009703,Maria Silva Costa,Maria Silva Costa,0.9168,1985-11-02,MX,false_positive,entidad_generica
alr_009704,Garcia Ana Lopez,Ana Garcia Lopez,0.9039,,KR,false_positive,entidad_generica
alr_009705,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9431,1985-11-02,RU,false_positive,entidad_generica
alr_009706,Jun Min Kim,Kim Min Jun,0.9419,1978-03-14,IN,false_positive,transliteracion
alr_009707,Petrova Ivanova Olga,Olga Petrova Ivanova,0.9722,1978-03-14,VN,false_positive,entidad_generica
alr_009708,Nguyen Van Minh,Nguyen Van Minh,0.8702,,RU,false_positive,entidad_generica
alr_009709,Wang Wei Chen,Wang Wei Chen,0.9748,1985-11-02,MX,false_positive,apellido_frecuente
alr_009710,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8319,,RU,false_positive,transliteracion
alr_009711,Wang Wei Chen,Wang Wei Chen,0.7488,1985-11-02,KR,false_positive,sin_fecha_nacimiento
alr_009712,Nguyen Van Minh,Nguyen Van Minh,0.911,,MX,false_positive,transliteracion
alr_009713,Nguyen Van Minh,Nguyen Van Minh,0.9206,,RU,false_positive,apellido_frecuente
alr_009714,Ana Garcia Lopez,Ana Garcia Lopez,0.8366,1985-11-02,IN,false_positive,sin_fecha_nacimiento
alr_009715,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9339,1990-07-21,CN,false_positive,otras
alr_009716,Nguyen Van Minh,Nguyen Van Minh,0.9164,1985-11-02,MX,false_positive,otras
alr_009717,Ahmed Hassan Ali,Ahmed Hassan Ali,0.776,1985-11-02,RU,false_positive,transliteracion
alr_009718,Garcia Ana Lopez,Ana Garcia Lopez,0.9276,,EG,false_positive,otras
alr_009719,Maria Silva Costa,Maria Silva Costa,0.7348,,VN,false_positive,entidad_generica
alr_009720,Nguyen Van Minh,Nguyen Van Minh,0.7221,1985-11-02,IN,false_positive,apellido_frecuente
alr_009721,Patel Rajesh Kumar,Rajesh Patel Kumar,0.8351,,IN,false_positive,entidad_generica
alr_009722,Ana Garcia Lopez,Ana Garcia Lopez,0.7935,1985-11-02,EG,false_positive,otras
alr_009723,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9904,,KR,false_positive,otras
alr_009724,Carlos Mendez Rios,Carlos Mendez Rios,0.8889,1978-03-14,MX,false_positive,apellido_frecuente
alr_009725,Gonzalez Perez Juan,Juan Gonzalez Perez,0.7961,1985-11-02,IN,false_positive,otras
alr_009726,Kim Min Jun,Kim Min Jun,0.8045,,RU,false_positive,apellido_frecuente
alr_009727,Rajesh Patel Kumar,Rajesh Patel Kumar,0.881,1990-07-21,MX,false_positive,apellido_frecuente
alr_009728,Van Minh Nguyen,Nguyen Van Minh,0.7798,,CL,false_positive,otras
alr_009729,Ana Garcia Lopez,Ana Garcia Lopez,0.8801,,MX,false_positive,apellido_frecuente
alr_009730,Patel Kumar Rajesh,Rajesh Patel Kumar,0.9833,1985-11-02,CN,false_positive,apellido_frecuente
alr_009731,Kim Jun Min,Kim Min Jun,0.9143,1990-07-21,RU,false_positive,entidad_generica
alr_009732,Wang Wei Chen,Wang Wei Chen,0.7833,1990-07-21,KR,false_positive,otras
alr_009733,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8213,,IN,false_positive,otras
alr_009734,Patel Kumar Rajesh,Rajesh Patel Kumar,0.7999,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_009735,Mendez Carlos Rios,Carlos Mendez Rios,0.7471,,CN,false_positive,apellido_frecuente
alr_009736,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8192,,RU,false_positive,otras
alr_009737,Ahmed Hassan Ali,Ahmed Hassan Ali,0.767,1990-07-21,KR,false_positive,entidad_generica
alr_009738,Garcia Lopez Ana,Ana Garcia Lopez,0.8016,1990-07-21,IN,false_positive,entidad_generica
alr_009739,Gonzalez Juan Perez,Juan Gonzalez Perez,0.8406,1985-11-02,CL,false_positive,apellido_frecuente
alr_009740,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8791,,CN,false_positive,transliteracion
alr_009741,Ali Ahmed Hassan,Ahmed Hassan Ali,0.8602,1985-11-02,KR,false_positive,sin_fecha_nacimiento
alr_009742,Garcia Ana Lopez,Ana Garcia Lopez,0.9421,1978-03-14,IN,false_positive,transliteracion
alr_009743,Wang Wei Chen,Wang Wei Chen,0.8664,1978-03-14,CL,false_positive,transliteracion
alr_009744,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9514,,MX,false_positive,otras
alr_009745,Carlos Mendez Rios,Carlos Mendez Rios,0.773,1978-03-14,VN,false_positive,sin_fecha_nacimiento
alr_009746,Mendez Carlos Rios,Carlos Mendez Rios,0.9855,,EG,false_positive,apellido_frecuente
alr_009747,Maria Silva Costa,Maria Silva Costa,0.9225,1985-11-02,IN,false_positive,apellido_frecuente
alr_009748,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7056,1978-03-14,RU,false_positive,transliteracion
alr_009749,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8136,1990-07-21,CN,false_positive,transliteracion
alr_009750,Olga Petrova Ivanova,Olga Petrova Ivanova,0.9025,1985-11-02,VN,false_positive,transliteracion
alr_009751,Olga Petrova Ivanova,Olga Petrova Ivanova,0.9862,1985-11-02,VN,false_positive,apellido_frecuente
alr_009752,Maria Silva Costa,Maria Silva Costa,0.9652,,CN,false_positive,otras
alr_009753,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9651,1985-11-02,MX,false_positive,apellido_frecuente
alr_009754,Min Kim Jun,Kim Min Jun,0.9435,1985-11-02,KR,false_positive,otras
alr_009755,Van Minh Nguyen,Nguyen Van Minh,0.9537,1985-11-02,VN,false_positive,apellido_frecuente
alr_009756,Maria Silva Costa,Maria Silva Costa,0.9279,1990-07-21,EG,false_positive,entidad_generica
alr_009757,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7438,,VN,false_positive,transliteracion
alr_009758,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9287,,EG,false_positive,transliteracion
alr_009759,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7432,,KR,false_positive,entidad_generica
alr_009760,Hassan Ali Ahmed,Ahmed Hassan Ali,0.9619,1985-11-02,KR,false_positive,sin_fecha_nacimiento
alr_009761,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8172,1978-03-14,CN,false_positive,transliteracion
alr_009762,Carlos Mendez Rios,Carlos Mendez Rios,0.9888,1978-03-14,IN,false_positive,apellido_frecuente
alr_009763,Olga Ivanova Petrova,Olga Petrova Ivanova,0.7136,1978-03-14,IN,false_positive,otras
alr_009764,Ana Garcia Lopez,Ana Garcia Lopez,0.8314,,KR,false_positive,apellido_frecuente
alr_009765,Nguyen Van Minh,Nguyen Van Minh,0.9154,1990-07-21,EG,false_positive,entidad_generica
alr_009766,Min Jun Kim,Kim Min Jun,0.8272,,CL,false_positive,otras
alr_009767,Costa Silva Maria,Maria Silva Costa,0.9655,1978-03-14,VN,false_positive,otras
alr_009768,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9977,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_009769,Maria Silva Costa,Maria Silva Costa,0.968,1978-03-14,RU,false_positive,transliteracion
alr_009770,Maria Silva Costa,Maria Silva Costa,0.8353,1978-03-14,KR,false_positive,transliteracion
alr_009771,Maria Silva Costa,Maria Silva Costa,0.9558,,EG,false_positive,sin_fecha_nacimiento
alr_009772,Nguyen Van Minh,Nguyen Van Minh,0.7187,1978-03-14,KR,false_positive,apellido_frecuente
alr_009773,Kim Min Jun,Kim Min Jun,0.7373,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_009774,Wei Chen Wang,Wang Wei Chen,0.8083,1990-07-21,CL,false_positive,entidad_generica
alr_009775,Carlos Mendez Rios,Carlos Mendez Rios,0.8402,1985-11-02,CL,false_positive,apellido_frecuente
alr_009776,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9997,1990-07-21,RU,false_positive,otras
